open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignored
2023-04-01 09:00:00,28440.56000000,28464.65000000,28420.54000000,28425.49000000,755.41321000,2023-04-01 09:59:59.999,21482531.08206300,25274,368.74960000,10486261.50240290,0
2023-04-01 10:00:00,28425.49000000,28474.15000000,28389.77000000,28465.32000000,852.69033000,2023-04-01 10:59:59.999,24238874.05603130,26865,457.88781000,13016673.49308260,0
2023-04-01 11:00:00,28465.32000000,28475.97000000,28360.65000000,28372.85000000,1079.93530000,2023-04-01 11:59:59.999,30693834.47621900,29417,490.36261000,13937499.62288430,0
2023-04-01 12:00:00,28372.84000000,28424.05000000,28320.35000000,28422.89000000,1331.51394000,2023-04-01 12:59:59.999,37792270.82421420,34750,687.38320000,19512910.45017330,0
2023-04-01 13:00:00,28422.88000000,28473.90000000,28377.63000000,28417.80000000,934.62513000,2023-04-01 13:59:59.999,26559209.57015930,27978,561.09337000,15945590.59344500,0
2023-04-01 14:00:00,28417.81000000,28420.88000000,28292.32000000,28318.04000000,1316.04404000,2023-04-01 14:59:59.999,37316907.53954890,39929,579.24781000,16425436.00134990,0
2023-04-01 15:00:00,28318.04000000,28405.31000000,28220.27000000,28400.07000000,1605.44704000,2023-04-01 15:59:59.999,45484894.06108810,41284,826.56623000,23425311.28196280,0
2023-04-01 16:00:00,28400.07000000,28443.04000000,28280.00000000,28326.00000000,1529.35437000,2023-04-01 16:59:59.999,43403336.01611850,40805,662.79561000,18813385.11658500,0
2023-04-01 17:00:00,28326.00000000,28383.32000000,28317.39000000,28372.37000000,683.02376000,2023-04-01 17:59:59.999,19367891.24669080,25258,347.82321000,9862374.26655620,0
2023-04-01 18:00:00,28372.36000000,28382.90000000,28333.19000000,28376.74000000,625.47068000,2023-04-01 18:59:59.999,17737586.50195820,22755,315.68702000,8952389.01948110,0
2023-04-01 19:00:00,28376.74000000,28384.23000000,28343.81000000,28381.98000000,559.40445000,2023-04-01 19:59:59.999,15870600.16846040,19941,294.75588000,8362342.36793910,0
2023-04-01 20:00:00,28381.97000000,28577.00000000,28379.63000000,28446.78000000,1750.39916000,2023-04-01 20:59:59.999,49856151.35665110,44666,889.07359000,25317083.70949100,0
2023-04-01 21:00:00,28446.79000000,28517.44000000,28429.93000000,28477.72000000,674.71297000,2023-04-01 21:59:59.999,19215088.88126580,22945,326.49611000,9298004.39951220,0
2023-04-01 22:00:00,28477.73000000,28538.08000000,28477.72000000,28517.94000000,899.92118000,2023-04-01 22:59:59.999,25656204.19531680,23266,527.29285000,15032746.09740230,0
2023-04-01 23:00:00,28517.95000000,28555.00000000,28445.00000000,28452.73000000,927.10229000,2023-04-01 23:59:59.999,26420539.66593310,26609,374.69361000,10677483.56558180,0
2023-04-02 00:00:00,28452.74000000,28499.99000000,28355.00000000,28366.30000000,914.79254000,2023-04-02 00:59:59.999,26005898.86728120,32458,396.85852000,11283929.91345950,0
2023-04-02 01:00:00,28366.30000000,28434.68000000,28355.54000000,28388.34000000,741.92426000,2023-04-02 01:59:59.999,21070369.53579340,24807,380.66299000,10810342.64869650,0
2023-04-02 02:00:00,28388.35000000,28430.29000000,28375.00000000,28406.13000000,724.19850000,2023-04-02 02:59:59.999,20571148.52107150,22752,365.49141000,10381527.47882260,0
2023-04-02 03:00:00,28406.13000000,28530.00000000,28401.41000000,28476.59000000,1290.18762000,2023-04-02 03:59:59.999,36736023.48744780,27909,645.99139000,18391578.58643600,0
2023-04-02 04:00:00,28476.58000000,28485.18000000,28383.37000000,28386.09000000,575.69061000,2023-04-02 04:59:59.999,16373592.06203040,21257,226.99208000,6455914.16731160,0
2023-04-02 05:00:00,28386.10000000,28473.16000000,28381.54000000,28470.01000000,686.07970000,2023-04-02 05:59:59.999,19506824.33527620,21170,381.24210000,10840106.46559490,0
2023-04-02 06:00:00,28470.01000000,28490.40000000,28414.36000000,28458.26000000,650.48938000,2023-04-02 06:59:59.999,18505518.52868330,21291,320.72414000,9123865.27825480,0
2023-04-02 07:00:00,28458.26000000,28477.78000000,28413.30000000,28416.38000000,862.07770000,2023-04-02 07:59:59.999,24524106.19433220,21806,351.04813000,9987182.80656320,0
2023-04-02 08:00:00,28416.37000000,28422.21000000,28364.57000000,28381.37000000,854.98502000,2023-04-02 08:59:59.999,24278142.57898360,28000,391.89125000,11128649.74977820,0
2023-04-02 09:00:00,28381.36000000,28450.90000000,28368.53000000,28410.57000000,732.39958000,2023-04-02 09:59:59.999,20803670.07728860,24460,423.87675000,12040171.67453480,0
2023-04-02 10:00:00,28410.57000000,28413.71000000,28361.00000000,28367.25000000,699.25159000,2023-04-02 10:59:59.999,19846315.56616060,23079,311.72681000,8847201.57979560,0
2023-04-02 11:00:00,28367.25000000,28390.95000000,28306.80000000,28357.93000000,1195.47409000,2023-04-02 11:59:59.999,33901279.33443000,30972,574.18907000,16284139.57860040,0
2023-04-02 12:00:00,28357.93000000,28361.00000000,28240.17000000,28265.26000000,1942.44149000,2023-04-02 12:59:59.999,54964938.21434910,43842,875.39060000,24769210.75372340,0
2023-04-02 13:00:00,28265.25000000,28346.05000000,28135.80000000,28279.53000000,3419.16540000,2023-04-02 13:59:59.999,96554790.65137080,70162,1699.94820000,48005184.51156630,0
2023-04-02 14:00:00,28279.52000000,28350.00000000,28239.45000000,28273.10000000,1030.24647000,2023-04-02 14:59:59.999,29152114.24426740,36271,510.58249000,14447380.39737810,0
2023-04-02 15:00:00,28273.10000000,28275.73000000,28037.59000000,28124.81000000,4018.94657000,2023-04-02 15:59:59.999,112979198.39831010,97708,1898.71611000,53371183.85686810,0
2023-04-02 16:00:00,28124.80000000,28143.54000000,27927.00000000,28121.97000000,3493.42924000,2023-04-02 16:59:59.999,98013415.69736410,75155,1492.47922000,41869307.34982340,0
2023-04-02 17:00:00,28121.97000000,28229.90000000,28109.16000000,28194.39000000,2326.93426000,2023-04-02 17:59:59.999,65550402.13665130,47142,1177.84998000,33178808.35325890,0
2023-04-02 18:00:00,28194.40000000,28213.39000000,28152.80000000,28156.98000000,903.05844000,2023-04-02 18:59:59.999,25447623.54755820,25277,422.51609000,11906023.76164100,0
2023-04-02 19:00:00,28156.97000000,28172.76000000,27856.43000000,27943.85000000,2825.34269000,2023-04-02 19:59:59.999,79152154.63658210,66197,1371.49403000,38424301.59145450,0
2023-04-02 20:00:00,27943.84000000,28088.38000000,27902.71000000,28058.75000000,1620.05537000,2023-04-02 20:59:59.999,45389652.74310420,41063,780.05701000,21851987.88550730,0
2023-04-02 21:00:00,28058.75000000,28156.34000000,27981.00000000,28014.80000000,1602.19957000,2023-04-02 21:59:59.999,44991709.86512890,39784,796.49452000,22367257.89825320,0
2023-04-02 22:00:00,28014.80000000,28115.76000000,27858.29000000,28105.81000000,2783.98883000,2023-04-02 22:59:59.999,77866416.53167340,59406,1365.07919000,38183940.40505120,0
2023-04-02 23:00:00,28105.80000000,28203.35000000,28044.23000000,28171.87000000,1472.29800000,2023-04-02 23:59:59.999,41415627.31254210,36496,735.71631000,20698071.39399080,0
2023-04-03 00:00:00,28171.87000000,28182.17000000,28064.52000000,28114.62000000,1119.79625000,2023-04-03 00:59:59.999,31495469.93108820,34920,535.27013000,15053507.81004630,0
2023-04-03 01:00:00,28114.63000000,28144.12000000,27560.00000000,27709.94000000,5583.17570000,2023-04-03 01:59:59.999,155033534.86530320,105288,2963.60012000,82270165.69495700,0
2023-04-03 02:00:00,27709.85000000,27815.42000000,27658.36000000,27719.09000000,2274.50977000,2023-04-03 02:59:59.999,63114944.18361780,53725,1159.50530000,32175254.03504800,0
2023-04-03 03:00:00,27719.09000000,27777.72000000,27623.45000000,27753.85000000,2172.76197000,2023-04-03 03:59:59.999,60183176.37850320,45874,1072.67977000,29716210.95972090,0
2023-04-03 04:00:00,27753.85000000,27756.72000000,27588.00000000,27704.39000000,2088.73963000,2023-04-03 04:59:59.999,57811024.63746070,43285,982.17387000,27184053.77735280,0
2023-04-03 05:00:00,27704.40000000,27764.86000000,27660.00000000,27679.57000000,1395.94955000,2023-04-03 05:59:59.999,38688268.94041050,34598,662.63770000,18364477.43563940,0
2023-04-03 06:00:00,27679.58000000,27793.25000000,27644.50000000,27779.48000000,1508.78137000,2023-04-03 06:59:59.999,41805093.26088230,38685,764.68865000,21187658.97460630,0
2023-04-03 07:00:00,27779.47000000,27962.90000000,27771.09000000,27958.74000000,2746.99051000,2023-04-03 07:59:59.999,76559434.65867930,59795,1547.89317000,43141525.83340260,0
2023-04-03 08:00:00,27958.73000000,28450.00000000,27958.73000000,28335.00000000,7974.91049000,2023-04-03 08:59:59.999,225484234.30034080,138028,4359.86670000,123240309.28730350,0
2023-04-03 09:00:00,28335.00000000,28398.00000000,28300.00000000,28327.33000000,3033.90175000,2023-04-03 09:59:59.999,85969892.78458610,56597,1487.26184000,42144297.44824080,0
2023-04-03 10:00:00,28327.33000000,28500.99000000,28301.13000000,28303.77000000,3240.48906000,2023-04-03 10:59:59.999,91989048.99601490,60307,1754.48948000,49820252.31853390,0
2023-04-03 11:00:00,28303.76000000,28319.58000000,28215.59000000,28253.73000000,2502.72561000,2023-04-03 11:59:59.999,70734144.02193590,49059,1308.65690000,36986960.29791100,0
2023-04-03 12:00:00,28253.73000000,28257.69000000,28063.17000000,28163.01000000,3391.00200000,2023-04-03 12:59:59.999,95463232.12046490,63824,1681.15488000,47329614.99878960,0
2023-04-03 13:00:00,28163.00000000,28375.00000000,28116.02000000,28258.78000000,3197.56849000,2023-04-03 13:59:59.999,90235217.18429950,64891,1760.10018000,49672383.65632760,0
2023-04-03 14:00:00,28258.79000000,28303.25000000,27945.19000000,27995.04000000,3869.56959000,2023-04-03 14:59:59.999,108820700.75183540,79174,1866.46754000,52505894.47833260,0
2023-04-03 15:00:00,27995.04000000,28112.99000000,27951.57000000,28051.48000000,2385.82697000,2023-04-03 15:59:59.999,66879784.74269230,61907,1225.15854000,34346498.20562890,0
2023-04-03 16:00:00,28051.48000000,28129.99000000,27918.45000000,27930.84000000,2233.69013000,2023-04-03 16:59:59.999,62620338.49682840,46877,1129.41708000,31664186.30920630,0
2023-04-03 17:00:00,27930.83000000,28084.62000000,27875.00000000,27986.48000000,2519.18240000,2023-04-03 17:59:59.999,70493859.98234250,59254,1298.34067000,36332900.96713100,0
2023-04-03 18:00:00,27986.48000000,28237.00000000,27938.46000000,28152.00000000,3959.28420000,2023-04-03 18:59:59.999,111260121.27508850,105472,2136.92666000,60063122.29608970,0
2023-04-03 19:00:00,28152.00000000,28238.53000000,28037.20000000,28081.08000000,2103.20781000,2023-04-03 19:59:59.999,59170934.53311100,53227,1040.65592000,29280153.98481660,0
2023-04-03 20:00:00,28081.08000000,28093.56000000,27460.00000000,27582.78000000,7451.99752000,2023-04-03 20:59:59.999,206604823.09575870,149604,3117.50421000,86445122.97659960,0
2023-04-03 21:00:00,27582.77000000,27765.00000000,27200.24000000,27714.56000000,5698.62144000,2023-04-03 21:59:59.999,156570190.43094950,118817,3074.52418000,84506778.94594250,0
2023-04-03 22:00:00,27714.57000000,27943.62000000,27668.00000000,27799.99000000,3773.48503000,2023-04-03 22:59:59.999,105064368.65372860,72039,1998.41990000,55637234.91344280,0
2023-04-03 23:00:00,27800.00000000,28000.00000000,27739.75000000,27800.00000000,2953.84681000,2023-04-03 23:59:59.999,82309210.55644460,55815,1607.42669000,44797198.48655910,0
2023-04-04 00:00:00,27800.00000000,27868.31000000,27662.79000000,27760.58000000,2374.60259000,2023-04-04 00:59:59.999,65930121.36537320,59153,1083.25916000,30074417.15142610,0
2023-04-04 01:00:00,27760.58000000,27900.24000000,27693.80000000,27816.16000000,2045.79956000,2023-04-04 01:59:59.999,56865471.47892840,43725,1157.71742000,32176161.12608670,0
2023-04-04 02:00:00,27816.16000000,27950.62000000,27780.79000000,27857.35000000,1816.40619000,2023-04-04 02:59:59.999,50630770.28650070,37108,933.78063000,26029123.30910130,0
2023-04-04 03:00:00,27857.35000000,27965.00000000,27850.00000000,27855.06000000,1141.93735000,2023-04-04 03:59:59.999,31849196.53966060,27639,594.67033000,16585133.27911570,0
2023-04-04 04:00:00,27855.06000000,27885.28000000,27775.37000000,27813.86000000,1129.08139000,2023-04-04 04:59:59.999,31422247.40411650,29069,553.22946000,15394734.35871680,0
2023-04-04 05:00:00,27813.86000000,27939.18000000,27813.86000000,27890.01000000,1222.39124000,2023-04-04 05:59:59.999,34094521.29454640,27533,646.51539000,18029818.86119690,0
2023-04-04 06:00:00,27890.01000000,28145.00000000,27860.17000000,28078.14000000,2868.08177000,2023-04-04 06:59:59.999,80343806.12844610,64969,1649.07925000,46198255.13837640,0
2023-04-04 07:00:00,28078.13000000,28143.03000000,27962.47000000,28021.30000000,2181.84318000,2023-04-04 07:59:59.999,61193400.99228500,42764,1027.34833000,28812046.78878790,0
2023-04-04 08:00:00,28021.31000000,28137.98000000,27931.20000000,28103.48000000,1579.58553000,2023-04-04 08:59:59.999,44291744.87733400,33887,744.58975000,20881587.20957950,0
2023-04-04 09:00:00,28103.49000000,28207.27000000,28028.79000000,28198.76000000,2166.39663000,2023-04-04 09:59:59.999,60933643.20126670,45050,1125.41531000,31660325.91064110,0
2023-04-04 10:00:00,28198.77000000,28350.00000000,28172.48000000,28219.63000000,3351.35395000,2023-04-04 10:59:59.999,94688754.42249760,64656,1766.69000000,49918178.80758410,0
2023-04-04 11:00:00,28219.64000000,28444.44000000,28164.33000000,28289.52000000,4230.27410000,2023-04-04 11:59:59.999,119816862.62894890,99902,2198.22032000,62272187.16984170,0
2023-04-04 12:00:00,28289.51000000,28381.19000000,28205.67000000,28267.68000000,2380.16147000,2023-04-04 12:59:59.999,67312630.15411670,62392,1192.81822000,33735105.69663040,0
2023-04-04 13:00:00,28267.69000000,28399.00000000,28061.00000000,28111.04000000,3200.60381000,2023-04-04 13:59:59.999,90348846.81201260,71622,1567.69357000,44258488.39273310,0
2023-04-04 14:00:00,28111.03000000,28257.00000000,28079.69000000,28123.00000000,3017.42315000,2023-04-04 14:59:59.999,85005379.82231000,57944,1339.92890000,37753910.82723250,0
2023-04-04 15:00:00,28123.00000000,28144.58000000,27947.59000000,28030.04000000,3229.65698000,2023-04-04 15:59:59.999,90534333.33107350,65164,1538.86481000,43139461.10020120,0
2023-04-04 16:00:00,28030.05000000,28131.35000000,27971.07000000,28098.99000000,2013.02680000,2023-04-04 16:59:59.999,56448600.62766810,38616,1061.90011000,29776475.69901930,0
2023-04-04 17:00:00,28098.98000000,28235.04000000,28079.99000000,28226.99000000,1793.32925000,2023-04-04 17:59:59.999,50507748.40359570,40126,938.44808000,26430422.81133670,0
2023-04-04 18:00:00,28226.98000000,28260.00000000,28083.33000000,28114.42000000,1706.91021000,2023-04-04 18:59:59.999,48084138.18613280,36758,871.68759000,24557295.74241350,0
2023-04-04 19:00:00,28114.42000000,28199.00000000,28070.70000000,28189.25000000,1456.03140000,2023-04-04 19:59:59.999,40961476.75047840,33348,720.03551000,20258322.52997990,0
2023-04-04 20:00:00,28189.25000000,28305.00000000,28174.44000000,28250.04000000,1710.36003000,2023-04-04 20:59:59.999,48298634.85338430,35665,919.23086000,25960112.64070470,0
2023-04-04 21:00:00,28250.04000000,28254.11000000,28160.51000000,28223.62000000,1031.76840000,2023-04-04 21:59:59.999,29109712.29695740,30625,461.00699000,13006460.16513960,0
2023-04-04 22:00:00,28223.62000000,28258.93000000,28182.22000000,28187.26000000,853.60121000,2023-04-04 22:59:59.999,24092669.65119370,24450,382.18824000,10786712.26029500,0
2023-04-04 23:00:00,28187.25000000,28211.86000000,28078.63000000,28165.47000000,1221.93072000,2023-04-04 23:59:59.999,34376753.36620880,29842,609.63411000,17150665.44300080,0
2023-04-05 00:00:00,28165.47000000,28733.00000000,28099.68000000,28661.81000000,6158.26420000,2023-04-05 00:59:59.999,175237256.61706840,111673,3690.34129000,105050489.77102270,0
2023-04-05 01:00:00,28661.81000000,28740.00000000,28543.34000000,28571.41000000,3489.98930000,2023-04-05 01:59:59.999,99879134.58630600,79060,1699.44765000,48633263.54511290,0
2023-04-05 02:00:00,28571.42000000,28775.00000000,28522.99000000,28565.57000000,3140.84957000,2023-04-05 02:59:59.999,89921931.70613810,55166,1546.05912000,44271864.25336280,0
2023-04-05 03:00:00,28565.58000000,28575.79000000,28428.69000000,28544.72000000,2055.90962000,2023-04-05 03:59:59.999,58580430.08386500,42837,897.31749000,25568757.19353980,0
2023-04-05 04:00:00,28544.73000000,28577.38000000,28483.09000000,28506.62000000,1235.81287000,2023-04-05 04:59:59.999,35268533.23206250,29727,619.56010000,17681517.18349080,0
2023-04-05 05:00:00,28506.61000000,28624.35000000,28480.67000000,28582.84000000,1552.90469000,2023-04-05 05:59:59.999,44347793.39605560,33571,822.91315000,23501713.19828970,0
2023-04-05 06:00:00,28582.84000000,28603.59000000,28491.29000000,28534.42000000,1382.40119000,2023-04-05 06:59:59.999,39460049.04727510,29757,681.95886000,19464910.16058880,0
2023-04-05 07:00:00,28534.43000000,28540.00000000,28455.00000000,28525.21000000,1388.81047000,2023-04-05 07:59:59.999,39589575.22371600,32446,651.01343000,18557381.98012930,0
2023-04-05 08:00:00,28525.20000000,28600.00000000,28450.50000000,28543.80000000,2056.37120000,2023-04-05 08:59:59.999,58681201.79895710,37968,1001.21821000,28570057.37130880,0
2023-04-05 09:00:00,28543.80000000,28595.94000000,28502.16000000,28508.76000000,1302.34522000,2023-04-05 09:59:59.999,37158864.87063430,29244,565.86480000,16146816.02737970,0
2023-04-05 10:00:00,28508.75000000,28529.72000000,28476.24000000,28510.00000000,1034.90976000,2023-04-05 10:59:59.999,29498702.04291850,27598,433.48507000,12355589.75364730,0
2023-04-05 11:00:00,28510.00000000,28567.85000000,28480.72000000,28554.38000000,1226.02322000,2023-04-05 11:59:59.999,34973850.16004300,30514,617.33090000,17610876.84756900,0
2023-04-05 12:00:00,28554.37000000,28750.00000000,28312.50000000,28568.95000000,5245.84560000,2023-04-05 12:59:59.999,149732272.63130890,101432,2714.31622000,77491882.87858000,0
2023-04-05 13:00:00,28568.57000000,28600.50000000,28300.00000000,28404.58000000,3483.73755000,2023-04-05 13:59:59.999,99064519.15191910,73344,1604.99855000,45635573.25670850,0
2023-04-05 14:00:00,28404.57000000,28476.81000000,28087.00000000,28105.20000000,5348.52251000,2023-04-05 14:59:59.999,150810551.51615280,105983,2592.22850000,73088556.37185330,0
2023-04-05 15:00:00,28105.19000000,28127.00000000,27860.00000000,28031.09000000,5555.27634000,2023-04-05 15:59:59.999,155533850.99686660,108764,2775.78976000,77715198.00967960,0
2023-04-05 16:00:00,28031.09000000,28053.88000000,27805.10000000,27947.99000000,4212.71101000,2023-04-05 16:59:59.999,117688627.53551000,74509,1932.04809000,53974071.65178460,0
2023-04-05 17:00:00,27947.99000000,28120.00000000,27919.23000000,28023.74000000,2324.69851000,2023-04-05 17:59:59.999,65164245.28211000,48880,1244.43807000,34885716.05566060,0
2023-04-05 18:00:00,28023.75000000,28060.00000000,27935.71000000,28030.20000000,1439.18723000,2023-04-05 18:59:59.999,40306459.04237690,34613,704.65199000,19736552.95829800,0
2023-04-05 19:00:00,28030.19000000,28308.04000000,27967.80000000,28240.64000000,3035.14950000,2023-04-05 19:59:59.999,85531584.81418320,67346,1714.84300000,48326493.01980520,0
2023-04-05 20:00:00,28240.64000000,28300.00000000,28132.82000000,28150.61000000,1399.04610000,2023-04-05 20:59:59.999,39476909.03678620,34282,677.86513000,19129482.25706810,0
2023-04-05 21:00:00,28150.61000000,28217.37000000,28134.39000000,28181.06000000,829.93633000,2023-04-05 21:59:59.999,23386005.19305700,24466,440.36762000,12408725.96431550,0
2023-04-05 22:00:00,28181.06000000,28236.15000000,28132.16000000,28175.28000000,1061.56316000,2023-04-05 22:59:59.999,29904983.25543370,27575,554.82694000,15629041.39398290,0
2023-04-05 23:00:00,28175.28000000,28212.50000000,28137.67000000,28170.01000000,777.38217000,2023-04-05 23:59:59.999,21901207.84531270,21975,374.00278000,10536559.06729030,0
2023-04-06 00:00:00,28170.01000000,28182.05000000,27918.35000000,27999.15000000,2192.36011000,2023-04-06 00:59:59.999,61482480.59865080,60937,953.51566000,26743783.08272460,0
2023-04-06 01:00:00,27999.14000000,28090.00000000,27878.60000000,28064.46000000,1952.14589000,2023-04-06 01:59:59.999,54630285.14117870,56295,983.30572000,27520480.99880130,0
2023-04-06 02:00:00,28064.45000000,28095.71000000,27978.21000000,28039.73000000,1197.09788000,2023-04-06 02:59:59.999,33571722.76416290,29218,514.11086000,14417703.25654590,0
2023-04-06 03:00:00,28039.74000000,28153.69000000,28022.48000000,28128.42000000,1099.64959000,2023-04-06 03:59:59.999,30875180.00963560,30178,546.04693000,15333164.41726030,0
2023-04-06 04:00:00,28128.42000000,28130.00000000,28067.28000000,28068.91000000,824.12943000,2023-04-06 04:59:59.999,23159420.24103190,22963,374.33578000,10519593.05126790,0
2023-04-06 05:00:00,28068.91000000,28081.06000000,27969.61000000,28036.75000000,1239.65431000,2023-04-06 05:59:59.999,34750907.23599180,31973,569.11173000,15953808.04345010,0
2023-04-06 06:00:00,28036.75000000,28073.92000000,28006.46000000,28063.91000000,1050.48553000,2023-04-06 06:59:59.999,29460455.20178040,25704,474.95190000,13319599.90293670,0
2023-04-06 07:00:00,28063.91000000,28088.88000000,27907.77000000,27910.97000000,1784.32895000,2023-04-06 07:59:59.999,49940362.50785290,39572,799.11571000,22369538.97852030,0
2023-04-06 08:00:00,27910.97000000,27988.58000000,27850.00000000,27953.62000000,2357.22246000,2023-04-06 08:59:59.999,65802963.22972450,48553,1139.55150000,31809668.44704030,0
2023-04-06 09:00:00,27953.61000000,28028.60000000,27900.00000000,27904.04000000,1235.09624000,2023-04-06 09:59:59.999,34544002.82593010,33840,612.20994000,17121926.47560410,0
2023-04-06 10:00:00,27904.04000000,27907.59000000,27711.00000000,27850.00000000,3496.92514000,2023-04-06 10:59:59.999,97329798.58150560,74313,1497.98900000,41690969.37731020,0
2023-04-06 11:00:00,27849.99000000,27954.42000000,27846.12000000,27945.52000000,1408.47664000,2023-04-06 11:59:59.999,39311936.63840600,35523,749.20374000,20910727.95255740,0
2023-04-06 12:00:00,27945.51000000,28085.00000000,27856.54000000,27903.73000000,2560.85993000,2023-04-06 12:59:59.999,71578068.50485610,54445,1190.97446000,33292320.19720960,0
2023-04-06 13:00:00,27903.73000000,27979.01000000,27750.00000000,27891.16000000,2887.76836000,2023-04-06 13:59:59.999,80462678.31091760,56969,1403.16377000,39101028.32077500,0
2023-04-06 14:00:00,27891.16000000,27978.54000000,27888.26000000,27952.78000000,2218.27463000,2023-04-06 14:59:59.999,61967510.25978730,44229,1123.84261000,31393121.27421780,0
2023-04-06 15:00:00,27952.78000000,28181.05000000,27943.76000000,28090.39000000,3265.68045000,2023-04-06 15:59:59.999,91713585.87338150,58169,1791.30897000,50300567.63043740,0
2023-04-06 16:00:00,28090.39000000,28165.88000000,28046.88000000,28065.14000000,1767.70198000,2023-04-06 16:59:59.999,49695109.88811280,35765,899.68751000,25293073.10113650,0
2023-04-06 17:00:00,28065.15000000,28084.18000000,28014.99000000,28041.40000000,1229.48840000,2023-04-06 17:59:59.999,34497389.03995730,29019,561.97187000,15767733.23717960,0
2023-04-06 18:00:00,28041.41000000,28094.41000000,27954.06000000,27963.35000000,1205.25894000,2023-04-06 18:59:59.999,33776802.87017460,29015,539.83695000,15130233.33385400,0
2023-04-06 19:00:00,27963.34000000,28056.67000000,27950.90000000,28017.77000000,1091.38706000,2023-04-06 19:59:59.999,30567317.25407520,30160,539.25182000,15102768.25981940,0
2023-04-06 20:00:00,28017.77000000,28121.87000000,27966.00000000,27975.85000000,1404.21402000,2023-04-06 20:59:59.999,39381550.98357260,36782,687.88516000,19293968.79812920,0
2023-04-06 21:00:00,27975.85000000,28052.80000000,27957.04000000,27989.16000000,875.15697000,2023-04-06 21:59:59.999,24510231.58295080,25554,447.16698000,12522771.72965850,0
2023-04-06 22:00:00,27989.15000000,28008.43000000,27900.00000000,28007.86000000,1034.71576000,2023-04-06 22:59:59.999,28936212.79667000,25484,514.75499000,14394608.91040810,0
2023-04-06 23:00:00,28007.87000000,28055.62000000,28007.86000000,28033.82000000,740.87096000,2023-04-06 23:59:59.999,20767115.21587560,19888,395.35013000,11081102.07995580,0
2023-04-07 00:00:00,28033.83000000,28100.00000000,27998.04000000,28097.99000000,896.12527000,2023-04-07 00:59:59.999,25136861.63157530,33375,466.51084000,13086926.53706320,0
2023-04-07 01:00:00,28097.99000000,28098.20000000,28036.63000000,28056.51000000,661.14920000,2023-04-07 01:59:59.999,18556599.59229740,20713,303.24497000,8510582.37325640,0
2023-04-07 02:00:00,28056.51000000,28072.94000000,27926.52000000,28017.22000000,1048.03352000,2023-04-07 02:59:59.999,29342087.45362170,27451,554.76444000,15530379.32533400,0
2023-04-07 03:00:00,28017.22000000,28049.84000000,27979.75000000,28038.66000000,539.33097000,2023-04-07 03:59:59.999,15110798.37357670,19574,242.53731000,6795257.31216800,0
2023-04-07 04:00:00,28038.67000000,28062.73000000,27999.90000000,28021.77000000,609.92995000,2023-04-07 04:59:59.999,17100240.39595910,23090,260.71726000,7309659.96227100,0
2023-04-07 05:00:00,28021.77000000,28021.77000000,27863.23000000,27980.00000000,1374.71176000,2023-04-07 05:59:59.999,38437491.66102430,33673,650.85967000,18198404.01997440,0
2023-04-07 06:00:00,27980.00000000,27984.75000000,27900.00000000,27960.09000000,1049.98320000,2023-04-07 06:59:59.999,29341010.79483980,31723,470.40502000,13145354.31746700,0
2023-04-07 07:00:00,27960.09000000,27960.10000000,27766.94000000,27839.78000000,1932.80263000,2023-04-07 07:59:59.999,53851325.99324970,46637,893.38114000,24893165.27118910,0
2023-04-07 08:00:00,27839.79000000,27937.82000000,27785.00000000,27816.76000000,1752.58709000,2023-04-07 08:59:59.999,48837980.60148830,35980,844.39277000,23532810.54720580,0
2023-04-07 09:00:00,27816.76000000,27894.99000000,27790.10000000,27869.48000000,1184.11747000,2023-04-07 09:59:59.999,32975572.43428920,26444,566.16372000,15768523.38211770,0
2023-04-07 10:00:00,27869.48000000,27961.67000000,27861.38000000,27933.36000000,1335.68514000,2023-04-07 10:59:59.999,37301485.73711760,29345,658.53086000,18390228.52789410,0
2023-04-07 11:00:00,27933.36000000,27935.98000000,27800.00000000,27840.90000000,1291.13290000,2023-04-07 11:59:59.999,35980318.82703730,29496,511.75544000,14263869.67074920,0
2023-04-07 12:00:00,27840.89000000,27981.00000000,27800.00000000,27892.63000000,2539.99967000,2023-04-07 12:59:59.999,70830161.19318250,56203,1367.83503000,38142394.18664370,0
2023-04-07 13:00:00,27892.63000000,27929.37000000,27833.97000000,27896.93000000,1110.08632000,2023-04-07 13:59:59.999,30953796.85069440,29477,551.68267000,15383457.68784770,0
2023-04-07 14:00:00,27896.92000000,27984.75000000,27893.26000000,27914.64000000,1110.45972000,2023-04-07 14:59:59.999,31018082.12725080,30022,574.98984000,16060569.70516550,0
2023-04-07 15:00:00,27914.64000000,27954.51000000,27907.69000000,27944.10000000,1001.22404000,2023-04-07 15:59:59.999,27960092.57166660,24782,546.38376000,15257965.87395530,0
2023-04-07 16:00:00,27944.09000000,27953.47000000,27856.00000000,27879.30000000,889.71983000,2023-04-07 16:59:59.999,24828636.21125490,24921,407.18409000,11363191.59766840,0
2023-04-07 17:00:00,27879.30000000,27941.11000000,27879.30000000,27911.51000000,572.35649000,2023-04-07 17:59:59.999,15975636.69781610,17933,292.77996000,8171672.73079760,0
2023-04-07 18:00:00,27911.50000000,27930.00000000,27874.13000000,27891.77000000,556.90925000,2023-04-07 18:59:59.999,15539851.85115520,18130,232.39127000,6483970.00352100,0
